Real-time data - subject to revision
Copyright Environment Canada(2023)

"Real-Time Hydrometric Data for NECHAKO RIVER AT ISLE PIERRE (08JC002) [BC]"

08JC002,"NECHAKO RIVER AT ISLE PIERRE"
Description of parameters:
5,"Water temperature (No Quality Assurance)",°C
2022-09-30 14:00:00,5,14.49
2022-09-30 15:00:00,5,14.53
2022-09-30 16:00:00,5,14.45
2022-09-30 17:00:00,5,14.47
2022-09-30 18:00:00,5,14.49
2022-09-30 19:00:00,5,14.54
2022-09-30 20:00:00,5,14.62
2022-09-30 21:00:00,5,14.7
2022-09-30 22:00:00,5,14.77
2022-09-30 23:00:00,5,14.83
2022-10-01 00:00:00,5,14.86
2022-10-01 01:00:00,5,14.85
2022-10-01 02:00:00,5,14.82
2022-10-01 03:00:00,5,14.77
2022-10-01 04:00:00,5,14.72
2022-10-01 05:00:00,5,14.64
2022-10-01 06:00:00,5,14.53
2022-10-01 07:00:00,5,14.42
2022-10-01 08:00:00,5,14.31
2022-10-01 09:00:00,5,14.22
2022-10-01 10:00:00,5,14.25
2022-10-01 11:00:00,5,14.28
2022-10-01 12:00:00,5,14.32
2022-10-01 13:00:00,5,14.39
2022-10-01 14:00:00,5,14.44
2022-10-01 15:00:00,5,14.46
2022-10-01 16:00:00,5,14.45
2022-10-01 17:00:00,5,14.39
2022-10-01 18:00:00,5,14.41
2022-10-01 19:00:00,5,14.47
2022-10-01 20:00:00,5,14.57
2022-10-01 21:00:00,5,14.66
2022-10-01 22:00:00,5,14.74
2022-10-01 23:00:00,5,14.81
2022-10-02 00:00:00,5,14.84
2022-10-02 01:00:00,5,14.86
2022-10-02 02:00:00,5,14.87
2022-10-02 03:00:00,5,14.84
2022-10-02 04:00:00,5,14.81
2022-10-02 05:00:00,5,14.77
2022-10-02 06:00:00,5,14.69
2022-10-02 07:00:00,5,14.58
2022-10-02 08:00:00,5,14.48
2022-10-02 09:00:00,5,14.42
2022-10-02 10:00:00,5,14.44
2022-10-02 11:00:00,5,14.48
2022-10-02 12:00:00,5,14.47
2022-10-02 13:00:00,5,14.47
2022-10-02 14:00:00,5,14.53
2022-10-02 15:00:00,5,14.51
2022-10-02 16:00:00,5,14.51
2022-10-02 17:00:00,5,14.46
2022-10-02 18:00:00,5,14.45
2022-10-02 19:00:00,5,14.49
2022-10-02 20:00:00,5,14.55
2022-10-02 21:00:00,5,14.6
2022-10-02 22:00:00,5,14.64
2022-10-02 23:00:00,5,14.66
2022-10-03 00:00:00,5,14.66
2022-10-03 01:00:00,5,14.64
2022-10-03 02:00:00,5,14.61
2022-10-03 03:00:00,5,14.54
2022-10-03 04:00:00,5,14.46
2022-10-03 05:00:00,5,14.37
2022-10-03 06:00:00,5,14.27
2022-10-03 07:00:00,5,14.16
2022-10-03 08:00:00,5,14.08
2022-10-03 09:00:00,5,14.02
2022-10-03 10:00:00,5,14.06
2022-10-03 11:00:00,5,14.09
2022-10-03 12:00:00,5,14.14
2022-10-03 13:00:00,5,14.2
2022-10-03 14:00:00,5,14.28
2022-10-03 15:00:00,5,14.28
2022-10-03 16:00:00,5,14.24
2022-10-03 17:00:00,5,14.18
2022-10-03 18:00:00,5,14.2
2022-10-03 19:00:00,5,14.26
2022-10-03 20:00:00,5,14.34
2022-10-03 21:00:00,5,14.44
2022-10-03 22:00:00,5,14.5
2022-10-03 23:00:00,5,14.55
2022-10-04 00:00:00,5,14.58
2022-10-04 01:00:00,5,14.57
2022-10-04 02:00:00,5,14.53
2022-10-04 03:00:00,5,14.46
2022-10-04 04:00:00,5,14.37
2022-10-04 05:00:00,5,14.28
2022-10-04 06:00:00,5,14.18
2022-10-04 07:00:00,5,14.05
2022-10-04 08:00:00,5,13.95
2022-10-04 09:00:00,5,13.86
2022-10-04 10:00:00,5,13.85
2022-10-04 11:00:00,5,13.87
2022-10-04 12:00:00,5,13.86
2022-10-04 13:00:00,5,13.83
2022-10-04 14:00:00,5,13.8
2022-10-04 15:00:00,5,13.79
2022-10-04 16:00:00,5,13.78
2022-10-04 17:00:00,5,13.77
2022-10-04 18:00:00,5,13.77
2022-10-04 19:00:00,5,13.79
2022-10-04 20:00:00,5,13.85
2022-10-04 21:00:00,5,13.91
2022-10-04 22:00:00,5,13.94
2022-10-04 23:00:00,5,13.96
2022-10-05 00:00:00,5,13.96
2022-10-05 01:00:00,5,13.98
2022-10-05 02:00:00,5,13.97
2022-10-05 03:00:00,5,13.96
2022-10-05 04:00:00,5,13.92
2022-10-05 05:00:00,5,13.86
2022-10-05 06:00:00,5,13.79
2022-10-05 07:00:00,5,13.71
2022-10-05 08:00:00,5,13.63
2022-10-05 09:00:00,5,13.6
2022-10-05 10:00:00,5,13.67
2022-10-05 11:00:00,5,13.74
2022-10-05 12:00:00,5,13.81
2022-10-05 13:00:00,5,13.87
2022-10-05 14:00:00,5,13.88
2022-10-05 15:00:00,5,13.91
2022-10-05 16:00:00,5,13.88
2022-10-05 17:00:00,5,13.81
2022-10-05 18:00:00,5,13.84
2022-10-05 19:00:00,5,13.89
2022-10-05 20:00:00,5,13.95
2022-10-05 21:00:00,5,14
2022-10-05 22:00:00,5,14.05
2022-10-05 23:00:00,5,14.07
2022-10-06 00:00:00,5,14.06
2022-10-06 01:00:00,5,14.01
2022-10-06 02:00:00,5,13.92
2022-10-06 03:00:00,5,13.82
2022-10-06 04:00:00,5,13.73
2022-10-06 05:00:00,5,13.63
2022-10-06 06:00:00,5,13.52
2022-10-06 07:00:00,5,13.38
2022-10-06 08:00:00,5,13.26
2022-10-06 09:00:00,5,13.14
2022-10-06 10:00:00,5,13.15
2022-10-06 11:00:00,5,13.19
2022-10-06 12:00:00,5,13.19
2022-10-06 13:00:00,5,13.25
2022-10-06 14:00:00,5,13.3
2022-10-06 15:00:00,5,13.23
2022-10-06 16:00:00,5,13.19
2022-10-06 17:00:00,5,13.11
2022-10-06 18:00:00,5,13.13
2022-10-06 19:00:00,5,13.17
2022-10-06 20:00:00,5,13.23
2022-10-06 21:00:00,5,13.33
2022-10-06 22:00:00,5,13.41
2022-10-06 23:00:00,5,13.48
2022-10-07 00:00:00,5,13.52
2022-10-07 01:00:00,5,13.53
2022-10-07 02:00:00,5,13.49
2022-10-07 03:00:00,5,13.43
2022-10-07 04:00:00,5,13.37
2022-10-07 05:00:00,5,13.29
2022-10-07 06:00:00,5,13.2
2022-10-07 07:00:00,5,13.1
2022-10-07 08:00:00,5,13
2022-10-07 09:00:00,5,12.94
2022-10-07 10:00:00,5,12.94
2022-10-07 11:00:00,5,13.04
2022-10-07 12:00:00,5,13.08
2022-10-07 13:00:00,5,13.11
2022-10-07 14:00:00,5,13.14
2022-10-07 15:00:00,5,13.13
2022-10-07 16:00:00,5,13.05
2022-10-07 17:00:00,5,12.97
2022-10-07 18:00:00,5,12.97
2022-10-07 19:00:00,5,13.01
2022-10-07 20:00:00,5,13.06
2022-10-07 21:00:00,5,13.14
2022-10-07 22:00:00,5,13.22
2022-10-07 23:00:00,5,13.28
2022-10-08 00:00:00,5,13.3
2022-10-08 01:00:00,5,13.29
2022-10-08 02:00:00,5,13.25
2022-10-08 03:00:00,5,13.19
2022-10-08 04:00:00,5,13.13
2022-10-08 05:00:00,5,13.05
2022-10-08 06:00:00,5,12.97
2022-10-08 07:00:00,5,12.86
2022-10-08 08:00:00,5,12.76
2022-10-08 09:00:00,5,12.7
2022-10-08 10:00:00,5,12.69
2022-10-08 11:00:00,5,12.71
2022-10-08 12:00:00,5,12.7
2022-10-08 13:00:00,5,12.78
2022-10-08 14:00:00,5,12.84
2022-10-08 15:00:00,5,12.8
2022-10-08 16:00:00,5,12.74
2022-10-08 17:00:00,5,12.63
2022-10-08 18:00:00,5,12.64
2022-10-08 19:00:00,5,12.67
2022-10-08 20:00:00,5,12.71
2022-10-08 21:00:00,5,12.77
2022-10-08 22:00:00,5,12.84
2022-10-08 23:00:00,5,12.91
2022-10-09 00:00:00,5,12.95
2022-10-09 01:00:00,5,12.95
2022-10-09 02:00:00,5,12.9
2022-10-09 03:00:00,5,12.85
2022-10-09 04:00:00,5,12.8
2022-10-09 05:00:00,5,12.73
2022-10-09 06:00:00,5,12.64
2022-10-09 07:00:00,5,12.55
2022-10-09 08:00:00,5,12.46
2022-10-09 09:00:00,5,12.38
2022-10-09 10:00:00,5,12.33
2022-10-09 11:00:00,5,12.37
2022-10-09 12:00:00,5,12.42
2022-10-09 13:00:00,5,12.45
2022-10-09 14:00:00,5,12.46
2022-10-09 15:00:00,5,12.34
2022-10-09 16:00:00,5,12.34
2022-10-09 17:00:00,5,12.23
2022-10-09 18:00:00,5,12.21
2022-10-09 19:00:00,5,12.24
2022-10-09 20:00:00,5,12.28
2022-10-09 21:00:00,5,12.37
2022-10-09 22:00:00,5,12.47
2022-10-09 23:00:00,5,12.53
2022-10-10 00:00:00,5,12.56
2022-10-10 01:00:00,5,12.58
2022-10-10 02:00:00,5,12.57
2022-10-10 03:00:00,5,12.56
2022-10-10 04:00:00,5,12.53
2022-10-10 05:00:00,5,12.52
2022-10-10 06:00:00,5,12.5
2022-10-10 07:00:00,5,12.45
2022-10-10 08:00:00,5,12.41
2022-10-10 09:00:00,5,12.39
2022-10-10 10:00:00,5,12.46
2022-10-10 11:00:00,5,12.48
2022-10-10 12:00:00,5,12.56
2022-10-10 13:00:00,5,12.66
2022-10-10 14:00:00,5,12.61
2022-10-10 15:00:00,5,12.63
2022-10-10 16:00:00,5,12.47
2022-10-10 17:00:00,5,12.29
2022-10-10 18:00:00,5,12.25
2022-10-10 19:00:00,5,12.27
2022-10-10 20:00:00,5,12.27
2022-10-10 21:00:00,5,12.22
2022-10-10 22:00:00,5,12.15
2022-10-10 23:00:00,5,12.1
2022-10-11 00:00:00,5,12.07
2022-10-11 01:00:00,5,11.96
2022-10-11 02:00:00,5,11.8
2022-10-11 03:00:00,5,11.69
2022-10-11 04:00:00,5,11.63
2022-10-11 05:00:00,5,11.56
2022-10-11 06:00:00,5,11.45
2022-10-11 07:00:00,5,11.35
2022-10-11 08:00:00,5,11.25
2022-10-11 09:00:00,5,11.16
2022-10-11 10:00:00,5,11.15
2022-10-11 11:00:00,5,11.13
2022-10-11 12:00:00,5,11.28
2022-10-11 13:00:00,5,11.34
2022-10-11 14:00:00,5,11.23
2022-10-11 15:00:00,5,11.32
2022-10-11 16:00:00,5,11.31
2022-10-11 17:00:00,5,11.32
2022-10-11 18:00:00,5,11.33
2022-10-11 19:00:00,5,11.38
2022-10-11 20:00:00,5,11.49
2022-10-11 21:00:00,5,11.6
2022-10-11 22:00:00,5,11.68
2022-10-11 23:00:00,5,11.72
2022-10-12 00:00:00,5,11.69
2022-10-12 01:00:00,5,11.59
2022-10-12 02:00:00,5,11.51
2022-10-12 03:00:00,5,11.45
2022-10-12 04:00:00,5,11.37
2022-10-12 05:00:00,5,11.27
2022-10-12 06:00:00,5,11.18
2022-10-12 07:00:00,5,11.08
2022-10-12 08:00:00,5,10.99
2022-10-12 09:00:00,5,10.9
2022-10-12 10:00:00,5,10.88
2022-10-12 11:00:00,5,10.95
2022-10-12 12:00:00,5,10.98
2022-10-12 13:00:00,5,10.96
2022-10-12 14:00:00,5,10.95
2022-10-12 15:00:00,5,10.91
2022-10-12 16:00:00,5,10.81
2022-10-12 17:00:00,5,10.77
2022-10-12 18:00:00,5,10.77
2022-10-12 19:00:00,5,10.78
2022-10-12 20:00:00,5,10.81
2022-10-12 21:00:00,5,10.86
2022-10-12 22:00:00,5,10.91
2022-10-12 23:00:00,5,10.96
2022-10-13 00:00:00,5,10.97
2022-10-13 01:00:00,5,10.95
2022-10-13 02:00:00,5,10.9
2022-10-13 03:00:00,5,10.84
2022-10-13 04:00:00,5,10.78
2022-10-13 05:00:00,5,10.72
2022-10-13 06:00:00,5,10.64
2022-10-13 07:00:00,5,10.54
2022-10-13 08:00:00,5,10.44
2022-10-13 09:00:00,5,10.39
2022-10-13 10:00:00,5,10.37
2022-10-13 11:00:00,5,10.37
2022-10-13 12:00:00,5,10.46
2022-10-13 13:00:00,5,10.45
2022-10-13 14:00:00,5,10.5
2022-10-13 15:00:00,5,10.45
2022-10-13 16:00:00,5,10.36
2022-10-13 17:00:00,5,10.31
2022-10-13 18:00:00,5,10.3
2022-10-13 19:00:00,5,10.33
2022-10-13 20:00:00,5,10.39
2022-10-13 21:00:00,5,10.44
2022-10-13 22:00:00,5,10.5
2022-10-13 23:00:00,5,10.59
2022-10-14 00:00:00,5,10.64
2022-10-14 01:00:00,5,10.66
2022-10-14 02:00:00,5,10.67
2022-10-14 03:00:00,5,10.67
2022-10-14 04:00:00,5,10.68
2022-10-14 05:00:00,5,10.68
2022-10-14 06:00:00,5,10.68
2022-10-14 07:00:00,5,10.64
2022-10-14 08:00:00,5,10.61
2022-10-14 09:00:00,5,10.59
2022-10-14 10:00:00,5,10.62
2022-10-14 11:00:00,5,10.69
2022-10-14 12:00:00,5,10.73
2022-10-14 13:00:00,5,10.7
2022-10-14 14:00:00,5,10.7
2022-10-14 15:00:00,5,10.77
2022-10-14 16:00:00,5,10.74
2022-10-14 17:00:00,5,10.65
2022-10-14 18:00:00,5,10.66
2022-10-14 19:00:00,5,10.69
2022-10-14 20:00:00,5,10.75
2022-10-14 21:00:00,5,10.82
2022-10-14 22:00:00,5,10.88
2022-10-14 23:00:00,5,10.9
2022-10-15 00:00:00,5,10.9
2022-10-15 01:00:00,5,10.89
2022-10-15 02:00:00,5,10.85
2022-10-15 03:00:00,5,10.78
2022-10-15 04:00:00,5,10.7
2022-10-15 05:00:00,5,10.61
2022-10-15 06:00:00,5,10.54
2022-10-15 07:00:00,5,10.46
2022-10-15 08:00:00,5,10.39
2022-10-15 09:00:00,5,10.31
2022-10-15 10:00:00,5,10.34
2022-10-15 11:00:00,5,10.41
2022-10-15 12:00:00,5,10.48
2022-10-15 13:00:00,5,10.54
2022-10-15 14:00:00,5,10.55
2022-10-15 15:00:00,5,10.5
2022-10-15 16:00:00,5,10.47
2022-10-15 17:00:00,5,10.37
2022-10-15 18:00:00,5,10.41
2022-10-15 19:00:00,5,10.46
2022-10-15 20:00:00,5,10.55
2022-10-15 21:00:00,5,10.66
2022-10-15 22:00:00,5,10.76
2022-10-15 23:00:00,5,10.87
2022-10-16 00:00:00,5,10.94
2022-10-16 01:00:00,5,10.99
2022-10-16 02:00:00,5,10.99
2022-10-16 03:00:00,5,10.96
2022-10-16 04:00:00,5,10.93
2022-10-16 05:00:00,5,10.91
2022-10-16 06:00:00,5,10.87
2022-10-16 07:00:00,5,10.8
2022-10-16 08:00:00,5,10.73
2022-10-16 09:00:00,5,10.66
2022-10-16 10:00:00,5,10.68
2022-10-16 11:00:00,5,10.73
2022-10-16 12:00:00,5,10.8
2022-10-16 13:00:00,5,10.87
2022-10-16 14:00:00,5,10.84
2022-10-16 15:00:00,5,10.82
2022-10-16 16:00:00,5,10.74
2022-10-16 17:00:00,5,10.61
2022-10-16 18:00:00,5,10.61
2022-10-16 19:00:00,5,10.63
2022-10-16 20:00:00,5,10.66
2022-10-16 21:00:00,5,10.72
2022-10-16 22:00:00,5,10.78
2022-10-16 23:00:00,5,10.84
2022-10-17 00:00:00,5,10.87
2022-10-17 01:00:00,5,10.86
2022-10-17 02:00:00,5,10.83
2022-10-17 03:00:00,5,10.77
2022-10-17 04:00:00,5,10.7
2022-10-17 05:00:00,5,10.63
2022-10-17 06:00:00,5,10.56
2022-10-17 07:00:00,5,10.48
2022-10-17 08:00:00,5,10.36
2022-10-17 09:00:00,5,10.29
2022-10-17 10:00:00,5,10.3
2022-10-17 11:00:00,5,10.31
2022-10-17 12:00:00,5,10.38
2022-10-17 13:00:00,5,10.42
2022-10-17 14:00:00,5,10.47
2022-10-17 15:00:00,5,10.4
2022-10-17 16:00:00,5,10.32
2022-10-17 17:00:00,5,10.33
2022-10-17 18:00:00,5,10.36
2022-10-17 19:00:00,5,10.4
2022-10-17 20:00:00,5,10.48
2022-10-17 21:00:00,5,10.59
2022-10-17 22:00:00,5,10.69
2022-10-17 23:00:00,5,10.78
2022-10-18 00:00:00,5,10.84
2022-10-18 01:00:00,5,10.86
2022-10-18 02:00:00,5,10.83
2022-10-18 03:00:00,5,10.79
2022-10-18 04:00:00,5,10.75
2022-10-18 05:00:00,5,10.7
2022-10-18 06:00:00,5,10.63
2022-10-18 07:00:00,5,10.55
2022-10-18 08:00:00,5,10.47
2022-10-18 09:00:00,5,10.39
2022-10-18 10:00:00,5,10.39
2022-10-18 11:00:00,5,10.45
2022-10-18 12:00:00,5,10.51
2022-10-18 13:00:00,5,10.5
2022-10-18 14:00:00,5,10.51
2022-10-18 15:00:00,5,10.44
2022-10-18 16:00:00,5,10.34
2022-10-18 17:00:00,5,10.31
2022-10-18 18:00:00,5,10.31
2022-10-18 19:00:00,5,10.34
2022-10-18 20:00:00,5,10.38
2022-10-18 21:00:00,5,10.44
2022-10-18 22:00:00,5,10.5
2022-10-18 23:00:00,5,10.56
2022-10-19 00:00:00,5,10.6
2022-10-19 01:00:00,5,10.59
2022-10-19 02:00:00,5,10.56
2022-10-19 03:00:00,5,10.52
2022-10-19 04:00:00,5,10.45
2022-10-19 05:00:00,5,10.39
2022-10-19 06:00:00,5,10.31
2022-10-19 07:00:00,5,10.25
2022-10-19 08:00:00,5,10.18
2022-10-19 09:00:00,5,10.13
2022-10-19 10:00:00,5,10.09
2022-10-19 11:00:00,5,10.06
2022-10-19 12:00:00,5,10.06
2022-10-19 13:00:00,5,10.06
2022-10-19 14:00:00,5,10.04
2022-10-19 15:00:00,5,10.03
2022-10-19 16:00:00,5,10.03
2022-10-19 17:00:00,5,10.04
2022-10-19 18:00:00,5,10.06
2022-10-19 19:00:00,5,10.1
2022-10-19 20:00:00,5,10.14
2022-10-19 21:00:00,5,10.19
2022-10-19 22:00:00,5,10.24
2022-10-19 23:00:00,5,10.28
2022-10-20 00:00:00,5,10.31
2022-10-20 01:00:00,5,10.31
2022-10-20 02:00:00,5,10.28
2022-10-20 03:00:00,5,10.24
2022-10-20 04:00:00,5,10.18
2022-10-20 05:00:00,5,10.14
2022-10-20 06:00:00,5,10.1
2022-10-20 07:00:00,5,10.05
2022-10-20 08:00:00,5,10
2022-10-20 09:00:00,5,9.95
2022-10-20 10:00:00,5,10
2022-10-20 11:00:00,5,10.05
2022-10-20 12:00:00,5,10.08
2022-10-20 13:00:00,5,9.99
2022-10-20 14:00:00,5,9.88
2022-10-20 15:00:00,5,9.85
2022-10-20 16:00:00,5,9.81
2022-10-20 17:00:00,5,9.77
2022-10-20 18:00:00,5,9.76
2022-10-20 19:00:00,5,9.76
2022-10-20 20:00:00,5,9.78
2022-10-20 21:00:00,5,9.81
2022-10-20 22:00:00,5,9.84
2022-10-20 23:00:00,5,9.84
2022-10-21 00:00:00,5,9.78
2022-10-21 01:00:00,5,9.73
2022-10-21 02:00:00,5,9.67
2022-10-21 03:00:00,5,9.61
2022-10-21 04:00:00,5,9.54
2022-10-21 05:00:00,5,9.47
2022-10-21 06:00:00,5,9.4
2022-10-21 07:00:00,5,9.34
2022-10-21 08:00:00,5,9.27
2022-10-21 09:00:00,5,9.21
2022-10-21 10:00:00,5,9.24
2022-10-21 11:00:00,5,9.34
2022-10-21 12:00:00,5,9.21
2022-10-21 13:00:00,5,9.22
2022-10-21 14:00:00,5,9.14
2022-10-21 15:00:00,5,9.17
2022-10-21 16:00:00,5,9.09
2022-10-21 17:00:00,5,9.05
2022-10-21 18:00:00,5,9.05
2022-10-21 19:00:00,5,9.06
2022-10-21 20:00:00,5,9.11
2022-10-21 21:00:00,5,9.17
2022-10-21 22:00:00,5,9.26
2022-10-21 23:00:00,5,9.29
2022-10-22 00:00:00,5,9.26
2022-10-22 01:00:00,5,9.24
2022-10-22 02:00:00,5,9.21
2022-10-22 03:00:00,5,9.15
2022-10-22 04:00:00,5,9.08
2022-10-22 05:00:00,5,9.04
2022-10-22 06:00:00,5,9
2022-10-22 07:00:00,5,8.95
2022-10-22 08:00:00,5,8.84
2022-10-22 09:00:00,5,8.65
2022-10-22 10:00:00,5,8.68
2022-10-22 11:00:00,5,8.73
2022-10-22 12:00:00,5,8.76
2022-10-22 13:00:00,5,8.8
2022-10-22 14:00:00,5,8.71
2022-10-22 15:00:00,5,8.72
2022-10-22 16:00:00,5,8.75
2022-10-22 17:00:00,5,8.68
2022-10-22 18:00:00,5,8.68
2022-10-22 19:00:00,5,8.71
2022-10-22 20:00:00,5,8.71
2022-10-22 21:00:00,5,8.71
2022-10-22 22:00:00,5,8.67
2022-10-22 23:00:00,5,8.62
2022-10-23 00:00:00,5,8.56
2022-10-23 01:00:00,5,8.51
2022-10-23 02:00:00,5,8.49
2022-10-23 03:00:00,5,8.49
2022-10-23 04:00:00,5,8.48
2022-10-23 05:00:00,5,8.43
2022-10-23 06:00:00,5,8.37
2022-10-23 07:00:00,5,8.29
2022-10-23 08:00:00,5,8.23
2022-10-23 09:00:00,5,8.2
2022-10-23 10:00:00,5,8.19
2022-10-23 11:00:00,5,8.2
2022-10-23 12:00:00,5,8.2
2022-10-23 13:00:00,5,8.18
2022-10-23 14:00:00,5,8.07
2022-10-23 15:00:00,5,8.01
2022-10-23 16:00:00,5,7.96
2022-10-23 17:00:00,5,7.93
2022-10-23 18:00:00,5,7.91
2022-10-23 19:00:00,5,7.87
2022-10-23 20:00:00,5,7.86
2022-10-23 21:00:00,5,7.84
2022-10-23 22:00:00,5,7.82
2022-10-23 23:00:00,5,7.79
2022-10-24 00:00:00,5,7.75
2022-10-24 01:00:00,5,7.7
2022-10-24 02:00:00,5,7.66
2022-10-24 03:00:00,5,7.6
2022-10-24 04:00:00,5,7.53
2022-10-24 05:00:00,5,7.48
2022-10-24 06:00:00,5,7.44
2022-10-24 07:00:00,5,7.41
2022-10-24 08:00:00,5,7.39
2022-10-24 09:00:00,5,7.4
2022-10-24 10:00:00,5,7.4
2022-10-24 11:00:00,5,7.39
2022-10-24 12:00:00,5,7.4
2022-10-24 13:00:00,5,7.47
2022-10-24 14:00:00,5,7.41
2022-10-24 15:00:00,5,7.44
2022-10-24 16:00:00,5,7.41
2022-10-24 17:00:00,5,7.39
2022-10-24 18:00:00,5,7.36
2022-10-24 19:00:00,5,7.37
2022-10-24 20:00:00,5,7.36
2022-10-24 21:00:00,5,7.35
2022-10-24 22:00:00,5,7.34
2022-10-24 23:00:00,5,7.34
2022-10-25 00:00:00,5,7.32
2022-10-25 01:00:00,5,7.3
2022-10-25 02:00:00,5,7.26
2022-10-25 03:00:00,5,7.21
2022-10-25 04:00:00,5,7.15
2022-10-25 05:00:00,5,7.06
2022-10-25 06:00:00,5,6.95
2022-10-25 07:00:00,5,6.83
2022-10-25 08:00:00,5,6.72
2022-10-25 09:00:00,5,6.63
2022-10-25 10:00:00,5,6.55
2022-10-25 11:00:00,5,6.53
2022-10-25 12:00:00,5,6.48
2022-10-25 13:00:00,5,6.38
2022-10-25 14:00:00,5,6.28
2022-10-25 15:00:00,5,6.2
2022-10-25 16:00:00,5,6.15
2022-10-25 17:00:00,5,6.1
2022-10-25 18:00:00,5,6.06
2022-10-25 19:00:00,5,6.04
2022-10-25 20:00:00,5,6.05
2022-10-25 21:00:00,5,6.06
2022-10-25 22:00:00,5,6.06
2022-10-25 23:00:00,5,6.06
2022-10-26 00:00:00,5,6.08
2022-10-26 01:00:00,5,6.08
2022-10-26 02:00:00,5,6.06
2022-10-26 03:00:00,5,6.03
2022-10-26 04:00:00,5,5.99
2022-10-26 05:00:00,5,5.95
2022-10-26 06:00:00,5,5.92
2022-10-26 07:00:00,5,5.89
2022-10-26 08:00:00,5,5.85
2022-10-26 09:00:00,5,5.83
2022-10-26 10:00:00,5,5.81
2022-10-26 11:00:00,5,5.77
2022-10-26 12:00:00,5,5.66
2022-10-26 13:00:00,5,5.61
2022-10-26 14:00:00,5,5.61
2022-10-26 15:00:00,5,5.59
2022-10-26 16:00:00,5,5.57
2022-10-26 17:00:00,5,5.55
2022-10-26 18:00:00,5,5.52
2022-10-26 19:00:00,5,5.51
2022-10-26 20:00:00,5,5.51
2022-10-26 21:00:00,5,5.51
2022-10-26 22:00:00,5,5.51
2022-10-26 23:00:00,5,5.51
2022-10-27 00:00:00,5,5.52
2022-10-27 01:00:00,5,5.52
2022-10-27 02:00:00,5,5.5
2022-10-27 03:00:00,5,5.5
2022-10-27 04:00:00,5,5.48
2022-10-27 05:00:00,5,5.46
2022-10-27 06:00:00,5,5.43
2022-10-27 07:00:00,5,5.42
2022-10-27 08:00:00,5,5.42
2022-10-27 09:00:00,5,5.42
2022-10-27 10:00:00,5,5.43
2022-10-27 11:00:00,5,5.57
2022-10-27 12:00:00,5,5.69
2022-10-27 13:00:00,5,5.68
2022-10-27 14:00:00,5,5.74
2022-10-27 15:00:00,5,5.73
2022-10-27 16:00:00,5,5.67
2022-10-27 17:00:00,5,5.64
2022-10-27 18:00:00,5,5.68
2022-10-27 19:00:00,5,5.71
2022-10-27 20:00:00,5,5.73
2022-10-27 21:00:00,5,5.75
2022-10-27 22:00:00,5,5.79
2022-10-27 23:00:00,5,5.81
2022-10-28 00:00:00,5,5.76
2022-10-28 01:00:00,5,5.69
2022-10-28 02:00:00,5,5.6
2022-10-28 03:00:00,5,5.49
2022-10-28 04:00:00,5,5.38
2022-10-28 05:00:00,5,5.26
2022-10-28 06:00:00,5,5.15
2022-10-28 07:00:00,5,5.04
2022-10-28 08:00:00,5,4.95
2022-10-28 09:00:00,5,4.89
2022-10-28 10:00:00,5,4.85
2022-10-28 11:00:00,5,4.94
2022-10-28 12:00:00,5,4.91
2022-10-28 13:00:00,5,4.84
2022-10-28 14:00:00,5,4.8
2022-10-28 15:00:00,5,4.75
2022-10-28 16:00:00,5,4.72
2022-10-28 17:00:00,5,4.71
2022-10-28 18:00:00,5,4.74
2022-10-28 19:00:00,5,4.79
2022-10-28 20:00:00,5,4.84
2022-10-28 21:00:00,5,4.92
2022-10-28 22:00:00,5,5.01
2022-10-28 23:00:00,5,5.08
2022-10-29 00:00:00,5,5.08
2022-10-29 01:00:00,5,5.12
2022-10-29 02:00:00,5,5.12
2022-10-29 03:00:00,5,5.12
2022-10-29 04:00:00,5,5.13
2022-10-29 05:00:00,5,5.14
2022-10-29 06:00:00,5,5.15
2022-10-29 07:00:00,5,5.16
2022-10-29 08:00:00,5,5.17
2022-10-29 09:00:00,5,5.15
2022-10-29 10:00:00,5,5.14
2022-10-29 11:00:00,5,5.13
2022-10-29 12:00:00,5,5.11
2022-10-29 13:00:00,5,5.1
2022-10-29 14:00:00,5,5.12
2022-10-29 15:00:00,5,5.09
2022-10-29 16:00:00,5,5.1
2022-10-29 17:00:00,5,5.11
2022-10-29 18:00:00,5,5.14
2022-10-29 19:00:00,5,5.17
2022-10-29 20:00:00,5,5.22
2022-10-29 21:00:00,5,5.25
2022-10-29 22:00:00,5,5.3
2022-10-29 23:00:00,5,5.34
2022-10-30 00:00:00,5,5.35
2022-10-30 01:00:00,5,5.36
2022-10-30 02:00:00,5,5.36
2022-10-30 03:00:00,5,5.35
2022-10-30 04:00:00,5,5.34
2022-10-30 05:00:00,5,5.31
2022-10-30 06:00:00,5,5.28
2022-10-30 07:00:00,5,5.23
2022-10-30 08:00:00,5,5.18
2022-10-30 09:00:00,5,5.13
2022-10-30 10:00:00,5,5.13
2022-10-30 11:00:00,5,5.25
2022-10-30 12:00:00,5,5.32
2022-10-30 13:00:00,5,5.33
2022-10-30 14:00:00,5,5.19
2022-10-30 15:00:00,5,5.29
2022-10-30 16:00:00,5,5.15
2022-10-30 17:00:00,5,5.03
2022-10-30 18:00:00,5,5.02
2022-10-30 19:00:00,5,5.03
2022-10-30 20:00:00,5,5.03
2022-10-30 21:00:00,5,5.02
2022-10-30 22:00:00,5,4.99
2022-10-30 23:00:00,5,4.96
